ligand,program_module,receiver_level,receiver_celltype,frozen_PE_direction,P1_PARACRINE_CORE,measured_module_gene_n,frozen_module_gene_n,measured_coverage_proportion,positive_potential_module_target_n,required_measured_gene_n,competent_receptor_n,competent_receptors,weighted_target_rank_compatibility,permutation_P,target_compatibility_BH_FDR,target_compatibility_class,nichenet_directionality,source_url,signed_reversal_class,omnipath_collectri_class,cytosig_class,sender_evidence_level,baseline_classification,licensing_classification,sender_P1,sender_P2,CORRECTED_ADMATI_SUPPORT,EXTERNAL_SCRNA_SUPPORT,INDEPENDENT_BULK_PROGRAM_SUPPORT,celltype_localization_claim,module_union_sha256,BASELINE_SENDER_ROBUSTNESS,PARACRINE_ANNOTATION,LICENSING_CONTEXT,RECEPTOR_COMPETENCE,LR_DATABASE_SUPPORT,TARGET_COMPATIBILITY,SIGNED_REVERSAL_EVIDENCE,RECEIVER_EVIDENCE_LEVEL,duplicate_molecular_evidence_rule,axis_tier
FURIN,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,4,ADAMTS1;BACE1;INSR;LRP1,0.7581836210999486,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
GAS6,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,2,AXL;TYRO3,0.8343463274441557,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
GDF11,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,6,ACVR1B;ACVR2A;ACVR2B;BMPR1A;BMPR2;TGFBR1,0.7922245726823436,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,MIXED,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
GDF15,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,1,ERBB2,0.7817865806741672,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,DONOR_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,DONOR_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
GLG1,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,1,UNC5B,0.7560502749025032,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
GNAS,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,3,ADCY6;ADCY9;PTGIR,0.7829881268952937,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
GPI,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,1,AMFR,0.7922332839316126,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
GRN,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,4,EGFR;SORT1;TNFRSF1A;TNFRSF1B,0.8024686860381565,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,REVERSAL_SUPPORTED,REVERSAL,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,REVERSAL_SUPPORTED,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
GSTP1,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,NO,92,97,0.9484536082474226,92,15,0,,0.7956791279138603,0.0004997501249375312,0.000613460000401329,NOT_TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,NO,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P2_EXTRACELLULAR_EXTENDED,NO_CLEAR_LICENSING_EFFECT,NO_COMPETENT_RECEPTOR,NO_COMPETENT_NICHENET_LR,NOT_TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
HAS2,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,NO,92,97,0.9484536082474226,92,15,3,CD44;ERBB2;EZR,0.7863572414739376,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,DONOR_DEPENDENT,NO,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P2_EXTRACELLULAR_EXTENDED,DONOR_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
HEBP1,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,0,,0.8034255165709889,0.0004997501249375312,0.000613460000401329,NOT_TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,NO_COMPETENT_RECEPTOR,NO_COMPETENT_NICHENET_LR,NOT_TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
HLA-A,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,NO,92,97,0.9484536082474226,92,15,2,APLP2;ERBB2,0.8627012702661528,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S1,ROBUST_BASELINE_SENDER,LICENSING_CONSISTENT_UP,NO,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S1,P2_EXTRACELLULAR_EXTENDED,LICENSING_CONSISTENT_UP,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
HLA-B,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,NO,92,97,0.9484536082474226,92,15,0,,0.8537915315899322,0.0004997501249375312,0.000613460000401329,NOT_TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S1,ROBUST_BASELINE_SENDER,LICENSING_CONSISTENT_UP,NO,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S1,P2_EXTRACELLULAR_EXTENDED,LICENSING_CONSISTENT_UP,NO_COMPETENT_RECEPTOR,NO_COMPETENT_NICHENET_LR,NOT_TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
HLA-C,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,NO,92,97,0.9484536082474226,92,15,0,,0.8599353502000602,0.0004997501249375312,0.000613460000401329,NOT_TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S1,ROBUST_BASELINE_SENDER,LICENSING_CONSISTENT_UP,NO,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S1,P2_EXTRACELLULAR_EXTENDED,LICENSING_CONSISTENT_UP,NO_COMPETENT_RECEPTOR,NO_COMPETENT_NICHENET_LR,NOT_TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
HLA-E,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,0,,0.8522480735107456,0.0004997501249375312,0.000613460000401329,NOT_TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S1,ROBUST_BASELINE_SENDER,LICENSING_CONSISTENT_UP,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S1,P1_PARACRINE_CORE,LICENSING_CONSISTENT_UP,NO_COMPETENT_RECEPTOR,NO_COMPETENT_NICHENET_LR,NOT_TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
HMGB1,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,2,SDC1;THBD,0.7915515128462629,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
HSP90B1,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,NO,92,97,0.9484536082474226,92,15,1,LRP1,0.8078008295340358,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,DISEASE_CONCORDANT_POTENTIAL,CONCORDANT,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,NO,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P2_EXTRACELLULAR_EXTENDED,NO_CLEAR_LICENSING_EFFECT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,DISEASE_CONCORDANT_POTENTIAL,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
HSPG2,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,6,DAG1;FGFR1;ITGB1;LRP1;PTPRS;SDC1,0.8140901539046275,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,REVERSAL_SUPPORTED,REVERSAL,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,REVERSAL_SUPPORTED,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
ICAM3,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,NO,92,97,0.9484536082474226,92,15,0,,0.8235708167350523,0.0004997501249375312,0.000613460000401329,NOT_TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,NO,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P2_EXTRACELLULAR_EXTENDED,NO_CLEAR_LICENSING_EFFECT,NO_COMPETENT_RECEPTOR,NO_COMPETENT_NICHENET_LR,NOT_TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
IGFBP4,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,1,LRP6,0.7798757064879581,0.0004997501249375312,0.000613460000401329,TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,PASSAGE_DEPENDENT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,PASSAGE_DEPENDENT,RECEPTOR_COMPETENT,NICHENET_LR_WITH_COMPETENT_RECEPTOR,TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,TIER_C_EXTENDED_EXTRACELLULAR
IGFBP7,PROGRAM_MODULE_06,R2B,PLACENTAL_STROMAL,UP_IN_PE_PROGRAM,YES,92,97,0.9484536082474226,92,15,0,,0.7930862752641789,0.0004997501249375312,0.000613460000401329,NOT_TARGET_COMPATIBLE,UNSIGNED_COMPATIBILITY_ONLY,config/phase4a_analysis.json|NicheNet:Zenodo:7074291|OmniPath:2026-08-15|CollecTRI:2026-08-15|CytoSig:2026-08-15,SIGNED_EVIDENCE_INSUFFICIENT,NOT_EVALUABLE,NOT_EVALUABLE,S2,ROBUST_BASELINE_SENDER,NO_CLEAR_LICENSING_EFFECT,YES,YES,CORRECTED_ADMATI_SUPPORT,YANG_LOPE_DIRECTIONAL_SUPPORT,NOT_BULK_SUPPORTED,DEPENDENT_ON_SINGLE_CELL_EVIDENCE_NOT_VALIDATED_BY_BULK,77391f93d6dd222f178684d152bb2220bcd7bba9d11c5769a5daacc32c8116ff,S2,P1_PARACRINE_CORE,NO_CLEAR_LICENSING_EFFECT,NO_COMPETENT_RECEPTOR,NO_COMPETENT_NICHENET_LR,NOT_TARGET_COMPATIBLE,SIGNED_EVIDENCE_INSUFFICIENT,R2B,same module_union_sha256 is one pathway-level object; localization retained separately,NOT_PRIORITIZED
