"gene","gse182_supported_donor_n","gse199_supported_donor_n","total_supported_donor_n","gse182_low_detected_donor_n","gse199_low_detected_donor_n","gse182_median_CPM","gse199_median_CPM","gse182_median_fraction","gse199_median_fraction","gse182_median_rank","gse199_median_rank","between_donor_log2cpm_sd","donor_variable_flag","baseline_classification","uc_median_rank","non_uc_median_rank","uc_minus_non_uc_rank","source_context_flag","robustness_rule","source_context_interpretation","source_url"
"IL37",0,0,0,0,0,0.055566931336246,0.118302154446037,0.00137047025873137,0.00213803721473278,0.455176767676768,0.513808738664468,0.0969051907406858,"NO","NOT_RELIABLY_EXPRESSED",0.455176767676768,0.285774410774411,0.169402356902357,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"IL4",0,0,0,0,0,0.00328304299135276,0.0488328792690512,7.84929356357928e-05,0.000861322270596985,0.134890572390572,0.434047815333883,0.0531429131902293,"NO","NOT_RELIABLY_EXPRESSED",0.134890572390572,0.227693602693603,-0.0928030303030303,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"IL5",0,0,0,0,0,0.00911908052076245,0,0.000230607325657089,0,0.239478114478115,0.211871393239901,0.012013776808874,"NO","NOT_RELIABLY_EXPRESSED",0.239478114478115,0.113636363636364,0.125841750841751,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"IL6",0,3,3,1,4,0.36568774416375,15.4107708461857,0.00683574686573513,0.134439190932567,0.591961279461279,0.810799670239077,2.10029075161282,"NO","MULTIDATASET_LOW_EXPRESSION",0.591961279461279,0.771464646464647,-0.179503367003367,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"IL7",0,0,0,0,1,0.114843129769681,0.401447795200033,0.00269510720203927,0.00641125848607199,0.510521885521886,0.591920857378401,0.302616303716023,"NO","NOT_RELIABLY_EXPRESSED",0.510521885521886,0.736952861952862,-0.226430976430976,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"IL9",0,0,0,0,0,0.0143474693552518,0,0.000359805057966647,0,0.302188552188552,0.199505358615004,0.0106685984024617,"NO","NOT_RELIABLY_EXPRESSED",0.302188552188552,0.11952861952862,0.182659932659933,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ILDR2",0,0,0,0,0,0.0260195444140712,0,0.000664033838009239,0,0.361742424242424,0.211871393239901,0.0363334772203808,"NO","NOT_RELIABLY_EXPRESSED",0.361742424242424,0.370791245791246,-0.00904882154882153,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"IMPG2",0,0,0,0,0,0.138001505201278,0.134945139412808,0.00350494320027981,0.00204187043365311,0.531565656565657,0.534624896949711,0.139034881031684,"NO","NOT_RELIABLY_EXPRESSED",0.531565656565657,0.445286195286195,0.0862794612794613,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"INHA",0,0,0,1,0,0.74130786618732,0.18593492605471,0.0185393611705055,0.00282238869778049,0.633627946127946,0.550082440230833,0.397102269337554,"NO","NOT_RELIABLY_EXPRESSED",0.633627946127946,0.45959595959596,0.174031986531987,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"INHBA",2,4,6,2,4,18.9642840023588,230.205364498106,0.221367311755855,0.801706527774781,0.846380471380472,0.960840890354493,1.84930638721025,"NO","ROBUST_BASELINE_SENDER",0.846380471380472,0.894360269360269,-0.0479797979797979,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"INHBB",0,0,0,1,0,0.335515308158826,0.302423372671572,0.00767906633763472,0.00457575878819459,0.573653198653199,0.588623248145095,0.217333733835122,"NO","NOT_RELIABLY_EXPRESSED",0.573653198653199,0.500420875420875,0.0732323232323232,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"INHBC",0,0,0,0,0,0.0104567776689787,0.0103181979539674,0.000258395464619116,0.000156103652825476,0.262415824915825,0.289777411376752,0.0183627480587299,"NO","NOT_RELIABLY_EXPRESSED",0.262415824915825,0.284090909090909,-0.0216750841750842,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"INHBE",0,0,0,2,0,3.83233941412936,0.0616687064726304,0.0810059513262608,0.00101742592342246,0.740319865319865,0.482069249793899,1.12563816376484,"NO","NOT_RELIABLY_EXPRESSED",0.740319865319865,0.544191919191919,0.196127946127946,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"INS",0,0,0,0,0,0.00717373467762589,0,0.000179902528983323,0,0.216329966329966,0.199505358615004,0.00535362831784548,"NO","NOT_RELIABLY_EXPRESSED",0.216329966329966,0.113636363636364,0.102693602693603,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"INSL3",0,0,0,0,0,0.0527691372814382,0,0.00133293915726877,0,0.452861952861953,0.211871393239901,0.0380942683727835,"NO","NOT_RELIABLY_EXPRESSED",0.452861952861953,0.258417508417508,0.194444444444444,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"INSL5",0,0,0,0,0,0.00747755902508607,0,0.000191360857839192,0,0.204124579124579,0.204451772464963,0.0228708728749847,"NO","NOT_RELIABLY_EXPRESSED",0.204124579124579,0.246632996632997,-0.0425084175084175,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ITGA4",2,4,6,2,4,16.5781889978916,37.9916156936893,0.304404814042347,0.40250302992307,0.836279461279461,0.876751854905194,0.700922113256777,"NO","ROBUST_BASELINE_SENDER",0.836279461279461,0.773148148148148,0.0631313131313132,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ITGA9",0,0,0,0,0,0.0440762808665114,0,0.0010957449840061,0,0.438973063973064,0.199505358615004,0.0324409145794484,"NO","NOT_RELIABLY_EXPRESSED",0.438973063973064,0.518518518518519,-0.0795454545454545,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ITGAL",0,0,0,0,0,0.0234665498760142,0,0.000590412383623736,0,0.365319865319865,0.211871393239901,0.0248371948175156,"NO","NOT_RELIABLY_EXPRESSED",0.365319865319865,0.224326599326599,0.140993265993266,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ITGAM",0,0,0,0,0,0.0162928151983883,0,0.000410509854640412,0,0.316287878787879,0.211871393239901,0.0218843364528125,"NO","NOT_RELIABLY_EXPRESSED",0.316287878787879,0.260521885521886,0.0557659932659932,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ITGB1",2,4,6,2,4,384.677690233281,821.213665110533,0.997119844169912,0.956401565445834,0.970117845117845,0.983924154987634,0.651869953056072,"NO","ROBUST_BASELINE_SENDER",0.970117845117845,0.976010101010101,-0.00589225589225584,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ITGB2",0,0,0,0,0,0.0283911143630434,0.120541134853913,0.000708151787077425,0.00189327332476725,0.389941077441077,0.504946413849959,0.126847520993935,"NO","NOT_RELIABLY_EXPRESSED",0.389941077441077,0.514309764309764,-0.124368686868687,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ITIH2",0,0,0,0,0,0.00164152149567638,0,3.92464678178964e-05,0,0.099537037037037,0.199505358615004,0.00193047220564663,"NO","NOT_RELIABLY_EXPRESSED",0.099537037037037,0.224326599326599,-0.124789562289562,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"ITM2B",2,4,6,2,4,428.953417879285,179.339689679649,0.998132499354847,0.867451329237243,0.971801346801347,0.955482275350371,0.657019935119641,"NO","ROBUST_BASELINE_SENDER",0.971801346801347,0.971801346801347,0,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"IZUMO1",0,0,0,0,0,0.0260195444140712,0.0103181979539674,0.000664033838009239,0.000156103652825476,0.361742424242424,0.294723825226711,0.0408343814423859,"NO","NOT_RELIABLY_EXPRESSED",0.361742424242424,0.304292929292929,0.057449494949495,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"JAG1",0,0,0,2,4,0.598276797128466,2.85176808009286,0.0142352164473943,0.041982635285062,0.634259259259259,0.713107996702391,0.752653907109066,"NO","MULTIDATASET_LOW_EXPRESSION",0.634259259259259,0.811026936026936,-0.176767676767677,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"JAG2",0,0,0,0,0,0.136967632400522,0.0397734959398897,0.00348861339017365,0.000732260030222125,0.526515151515152,0.457337180544106,0.0806639412693913,"NO","NOT_RELIABLY_EXPRESSED",0.526515151515152,0.45959595959596,0.066919191919192,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"JAM2",0,0,0,2,1,0.745165633624626,0.479799580528289,0.0180730680795873,0.00873303753776427,0.64246632996633,0.610263808738664,0.272877928377876,"NO","MULTIDATASET_LOW_EXPRESSION",0.64246632996633,0.755471380471381,-0.113005050505051,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"JAM3",2,4,6,2,4,12.9592721992988,18.4728140152373,0.266733076418417,0.261955166736008,0.824915824915825,0.823784006595218,0.372491461133619,"NO","ROBUST_BASELINE_SENDER",0.824915824915825,0.802609427609428,0.0223063973063972,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"JAML",0,0,0,0,0,0.00911908052076245,0,0.000230607325657089,0,0.239478114478115,0.199505358615004,0.00714382482919286,"NO","NOT_RELIABLY_EXPRESSED",0.239478114478115,0.260521885521886,-0.0210437710437711,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KCNA1",0,0,0,0,0,0.0224326770752582,0,0.000574082573517577,0,0.333754208754209,0.211871393239901,0.0204165384223106,"NO","NOT_RELIABLY_EXPRESSED",0.333754208754209,0.44486531986532,-0.111111111111111,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KIAA0319L",2,4,6,2,4,14.5428060631403,13.630295012107,0.299204595366967,0.187601620957648,0.832281144781145,0.803792250618302,0.148769335101104,"NO","ROBUST_BASELINE_SENDER",0.832281144781145,0.798400673400673,0.0338804713804713,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KIR2DL5A",0,0,0,0,0,,,,,,,,"NO","NOT_RELIABLY_EXPRESSED",,,,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KIR2DS3",0,0,0,0,0,,,,,,,,"NO","NOT_RELIABLY_EXPRESSED",,,,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KIR2DS5",0,0,0,0,0,,,,,,,,"NO","NOT_RELIABLY_EXPRESSED",,,,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KIRREL1",0,4,4,0,4,,19.6180155706138,,0.264699834032534,,0.82522671063479,0.134646767360272,"NO","DATASET_SPECIFIC",,,,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KIRREL3",0,0,0,0,4,0.0428609834766706,3.36343593590562,0.00104991166858262,0.0539402704263441,0.414983164983165,0.720115416323166,1.07919370322289,"NO","NOT_RELIABLY_EXPRESSED",0.414983164983165,0.563131313131313,-0.148148148148148,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KISS1",0,0,0,0,2,0.0314927327653114,0.754845582662083,0.0007571412173959,0.00697725045232254,0.312710437710438,0.638911788953009,0.935149299307491,"NO","NOT_RELIABLY_EXPRESSED",0.312710437710438,0.53956228956229,-0.226851851851852,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KITLG",1,4,5,2,4,6.97834636561745,14.7085750267992,0.145133111633177,0.201176834265333,0.765361952861953,0.8060593569662,1.05360853257574,"NO","MULTIDATASET_LOW_EXPRESSION",0.765361952861953,0.832912457912458,-0.0675505050505051,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KL",0,0,0,0,0,0.0143474693552518,0,0.000359805057966647,0,0.302188552188552,0.199505358615004,0.0106685984024617,"NO","NOT_RELIABLY_EXPRESSED",0.302188552188552,0.272727272727273,0.0294612794612795,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KLK3",0,0,0,0,0,0.00942290486822264,0,0.000242065654512958,0,0.220749158249158,0.199505358615004,0.0089124590175621,"NO","NOT_RELIABLY_EXPRESSED",0.220749158249158,0.174242424242424,0.046506734006734,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KLKB1",0,0,0,0,0,0.0107606020164388,0,0.000269853793474985,0,0.265151515151515,0.199505358615004,0.0184389415927255,"NO","NOT_RELIABLY_EXPRESSED",0.265151515151515,0.349326599326599,-0.0841750841750842,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KLRA1P",0,0,0,0,0,,,,,,,,"NO","NOT_RELIABLY_EXPRESSED",,,,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"KNG1",0,0,0,0,0,0.0179343366940647,0,0.000449756322458309,0,0.331649831649832,0.211871393239901,0.0148722528031466,"NO","NOT_RELIABLY_EXPRESSED",0.331649831649832,0.307659932659933,0.023989898989899,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"L1CAM",0,0,0,0,0,0.0192720338422809,0.0103181979539674,0.000477544461420336,0.000156103652825476,0.341119528619529,0.289777411376752,0.0512577137839714,"YES","NOT_RELIABLY_EXPRESSED",0.341119528619529,0.552609427609428,-0.211489898989899,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LACRT",0,0,0,0,0,0.00717373467762589,0,0.000179902528983323,0,0.216329966329966,0.199505358615004,0.00535362831784548,"NO","NOT_RELIABLY_EXPRESSED",0.216329966329966,0.131734006734007,0.0845959595959596,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAIR2",0,0,0,0,0,0.00164152149567638,0,3.92464678178964e-05,0,0.099537037037037,0.199505358615004,0.00193047220564663,"NO","NOT_RELIABLY_EXPRESSED",0.099537037037037,0.047979797979798,0.0515572390572391,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAMA1",0,0,0,2,3,0.851783755528096,0.876997393239269,0.020730027285071,0.0144365653782722,0.656355218855219,0.645507007419621,0.369642789968281,"NO","MULTIDATASET_LOW_EXPRESSION",0.656355218855219,0.648148148148148,0.00820707070707072,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAMA2",2,0,2,2,4,20.0985180367753,2.15511803258717,0.3539919918261,0.0310113846976835,0.837542087542088,0.705482275350371,1.40443110691127,"YES","MULTIDATASET_LOW_EXPRESSION",0.837542087542088,0.732323232323232,0.105218855218855,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
